v,vw,o,c,h,l,t,n,timestamp
13,1920.69,1920.69,1920.61,1920.82,1920.6,1695324300000,13,2023-09-21 19:25:00
13,1920.5461,1920.5,1920.62,1920.74,1920.31,1695324600000,13,2023-09-21 19:30:00
12,1920.8208,1920.74,1920.9,1920.95,1920.59,1695324900000,12,2023-09-21 19:35:00
13,1920.8315,1920.96,1920.7,1920.98,1920.7,1695325200000,13,2023-09-21 19:40:00
13,1920.5085,1920.72,1920.09,1920.8,1920.09,1695325500000,13,2023-09-21 19:45:00
13,1919.8885,1920.0,1919.94,1920.23,1919.67,1695325800000,13,2023-09-21 19:50:00
13,1919.66,1919.75,1919.58,1920.04,1919.37,1695326100000,13,2023-09-21 19:55:00
13,1919.7092,1919.48,1919.85,1919.93,1919.37,1695326400000,13,2023-09-21 20:00:00
14,1919.7686,1919.88,1919.67,1919.95,1918.9,1695326700000,14,2023-09-21 20:05:00
13,1919.6446,1919.68,1919.56,1919.71,1919.51,1695327000000,13,2023-09-21 20:10:00
13,1919.6969,1919.72,1919.67,1919.81,1919.56,1695327300000,13,2023-09-21 20:15:00
12,1919.8758,1919.68,1920.05,1920.09,1919.67,1695327600000,12,2023-09-21 20:20:00
13,1919.9138,1920.07,1919.85,1920.07,1919.78,1695327900000,13,2023-09-21 20:25:00
15,1919.68,1919.86,1919.79,1919.88,1918.9,1695328200000,15,2023-09-21 20:30:00
15,1919.6807,1918.9,1919.7,1919.85,1918.9,1695328500000,15,2023-09-21 20:35:00
12,1919.6825,1919.65,1919.71,1919.77,1919.64,1695328800000,12,2023-09-21 20:40:00
10,1919.779,1919.81,1919.77,1919.81,1919.71,1695329100000,10,2023-09-21 20:45:00
13,1919.8362,1919.77,1920.01,1920.01,1919.2,1695329400000,13,2023-09-21 20:50:00
13,1919.8646,1919.87,1919.91,1920.01,1919.2,1695329700000,13,2023-09-21 20:55:00
2,1919.865,1919.91,1919.82,1919.91,1919.82,1695330000000,2,2023-09-21 21:00:00
11,1919.3746,1918.5,1919.59,1919.69,1918.5,1695333600000,11,2023-09-21 22:00:00
12,1919.7925,1919.75,1919.92,1919.92,1919.59,1695333900000,12,2023-09-21 22:05:00
13,1919.9454,1919.94,1919.85,1920.06,1919.85,1695334200000,13,2023-09-21 22:10:00
14,1919.8686,1919.86,1920.05,1920.05,1919.0,1695334500000,14,2023-09-21 22:15:00
14,1920.0522,1920.06,1920.08,1920.21,1919.4,1695334800000,14,2023-09-21 22:20:00
12,1920.1683,1920.1,1920.26,1920.26,1920.08,1695335100000,12,2023-09-21 22:25:00
14,1920.1171,1920.13,1920.17,1920.26,1919.5,1695335400000,14,2023-09-21 22:30:00
13,1920.1054,1920.2,1920.11,1920.23,1919.3,1695335700000,13,2023-09-21 22:35:00
15,1920.0353,1920.05,1920.17,1920.19,1919.3,1695336000000,15,2023-09-21 22:40:00
13,1920.1208,1920.07,1920.28,1920.28,1919.5,1695336300000,13,2023-09-21 22:45:00
11,1920.1909,1920.18,1920.24,1920.28,1920.17,1695336600000,11,2023-09-21 22:50:00
13,1920.1185,1919.7,1920.07,1920.24,1919.7,1695336900000,13,2023-09-21 22:55:00
13,1920.5985,1920.22,1920.74,1920.79,1920.07,1695337200000,13,2023-09-21 23:00:00
13,1920.5831,1920.65,1920.51,1920.74,1920.51,1695337500000,13,2023-09-21 23:05:00
15,1920.2973,1920.43,1920.29,1920.56,1919.5,1695337800000,15,2023-09-21 23:10:00
13,1920.4438,1920.53,1920.86,1920.86,1920.17,1695338100000,13,2023-09-21 23:15:00
15,1920.3573,1920.55,1920.35,1920.67,1919.4,1695338400000,15,2023-09-21 23:20:00
15,1920.4553,1919.5,1920.67,1920.68,1919.5,1695338700000,15,2023-09-21 23:25:00
13,1920.7292,1920.97,1920.47,1920.98,1920.42,1695339000000,13,2023-09-21 23:30:00
14,1920.6107,1920.62,1920.65,1920.8,1919.8,1695339300000,14,2023-09-21 23:35:00
14,1920.8107,1920.69,1921.07,1921.1,1920.2,1695339600000,14,2023-09-21 23:40:00
13,1921.2154,1921.26,1921.18,1921.35,1921.12,1695339900000,13,2023-09-21 23:45:00
12,1921.3617,1921.21,1921.28,1921.46,1921.21,1695340200000,12,2023-09-21 23:50:00
12,1921.3258,1921.37,1921.3,1921.37,1921.23,1695340500000,12,2023-09-21 23:55:00
12,1921.5292,1921.47,1921.59,1921.66,1921.45,1695340800000,12,2023-09-22 00:00:00
13,1921.4554,1920.8,1921.46,1921.67,1920.8,1695341100000,13,2023-09-22 00:05:00
12,1921.2942,1921.34,1921.27,1921.34,1921.25,1695341400000,12,2023-09-22 00:10:00
13,1921.5115,1921.41,1921.56,1921.64,1921.39,1695341700000,13,2023-09-22 00:15:00
14,1921.4479,1921.48,1921.41,1921.64,1920.6,1695342000000,14,2023-09-22 00:20:00
13,1921.3931,1921.44,1921.52,1921.59,1921.23,1695342300000,13,2023-09-22 00:25:00
13,1921.7423,1921.63,1921.78,1922.02,1921.6,1695342600000,13,2023-09-22 00:30:00
13,1922.2954,1922.01,1922.56,1922.76,1921.93,1695342900000,13,2023-09-22 00:35:00
12,1922.94,1922.83,1922.96,1923.39,1922.74,1695343200000,12,2023-09-22 00:40:00
14,1923.2793,1923.03,1923.42,1923.5,1922.6,1695343500000,14,2023-09-22 00:45:00
13,1923.4054,1923.52,1923.47,1923.52,1923.22,1695343800000,13,2023-09-22 00:50:00
14,1923.295,1923.42,1923.34,1923.42,1922.4,1695344100000,14,2023-09-22 00:55:00
13,1923.3339,1923.36,1923.21,1923.53,1923.2,1695344400000,13,2023-09-22 01:00:00
12,1922.3575,1922.48,1922.23,1922.88,1922.1,1695344700000,12,2023-09-22 01:05:00
13,1922.4592,1922.51,1922.59,1922.59,1922.28,1695345000000,13,2023-09-22 01:10:00
13,1923.0315,1922.51,1923.63,1923.63,1922.51,1695345300000,13,2023-09-22 01:15:00
13,1923.6377,1923.3,1923.76,1923.86,1923.3,1695345600000,13,2023-09-22 01:20:00
13,1923.7023,1923.85,1923.76,1923.88,1923.52,1695345900000,13,2023-09-22 01:25:00
13,1923.4231,1923.52,1923.24,1923.92,1922.7,1695346200000,13,2023-09-22 01:30:00
13,1923.2108,1923.15,1923.18,1923.4,1922.97,1695346500000,13,2023-09-22 01:35:00
13,1923.2707,1923.3,1923.31,1923.74,1923.02,1695346800000,13,2023-09-22 01:40:00
13,1923.7146,1923.7,1923.84,1923.94,1923.51,1695347100000,13,2023-09-22 01:45:00
13,1923.7523,1923.94,1923.84,1923.94,1923.65,1695347400000,13,2023-09-22 01:50:00
13,1923.9108,1923.77,1923.94,1924.01,1923.77,1695347700000,13,2023-09-22 01:55:00
13,1923.9685,1924.0,1923.99,1924.09,1923.86,1695348000000,13,2023-09-22 02:00:00
13,1924.0769,1923.86,1924.29,1924.45,1923.85,1695348300000,13,2023-09-22 02:05:00
13,1924.5162,1924.29,1925.16,1925.16,1924.16,1695348600000,13,2023-09-22 02:10:00
13,1925.1915,1925.01,1925.33,1925.41,1925.01,1695348900000,13,2023-09-22 02:15:00
13,1925.0015,1925.09,1925.07,1925.09,1924.73,1695349200000,13,2023-09-22 02:20:00
13,1924.9369,1924.73,1924.92,1925.03,1924.73,1695349500000,13,2023-09-22 02:25:00
13,1925.0715,1925.03,1924.98,1925.2,1924.98,1695349800000,13,2023-09-22 02:30:00
13,1924.9777,1924.99,1925.02,1925.15,1924.87,1695350100000,13,2023-09-22 02:35:00
14,1924.7793,1925.15,1924.6,1925.15,1924.1,1695350400000,14,2023-09-22 02:40:00
13,1924.6254,1924.68,1924.87,1924.87,1924.42,1695350700000,13,2023-09-22 02:45:00
13,1924.3008,1924.74,1923.91,1924.96,1923.42,1695351000000,13,2023-09-22 02:50:00
13,1923.83,1923.43,1923.89,1923.99,1923.43,1695351300000,13,2023-09-22 02:55:00
12,1924.2567,1923.85,1924.29,1924.35,1923.85,1695351600000,12,2023-09-22 03:00:00
13,1924.2246,1924.26,1924.35,1924.35,1924.11,1695351900000,13,2023-09-22 03:05:00
13,1924.4177,1924.19,1924.43,1924.53,1924.19,1695352200000,13,2023-09-22 03:10:00
13,1923.9539,1924.42,1923.43,1924.42,1923.43,1695352500000,13,2023-09-22 03:15:00
14,1922.9607,1923.53,1922.89,1923.53,1922.0,1695352800000,14,2023-09-22 03:20:00
15,1922.7887,1923.1,1922.59,1923.2,1922.0,1695353100000,15,2023-09-22 03:25:00
13,1922.9838,1922.72,1923.19,1923.31,1922.71,1695353400000,13,2023-09-22 03:30:00
13,1923.2908,1923.19,1923.14,1923.46,1923.1,1695353700000,13,2023-09-22 03:35:00
12,1923.3092,1923.18,1923.67,1923.67,1923.18,1695354000000,12,2023-09-22 03:40:00
13,1923.6754,1923.63,1923.76,1923.87,1923.41,1695354300000,13,2023-09-22 03:45:00
12,1923.7942,1923.76,1923.81,1923.88,1923.74,1695354600000,12,2023-09-22 03:50:00
13,1923.7877,1923.8,1923.73,1923.84,1923.71,1695354900000,13,2023-09-22 03:55:00
4,1923.745,1923.82,1923.73,1923.82,1923.71,1695355200000,4,2023-09-22 04:00:00
15,1923.8253,1923.8,1924.05,1924.09,1923.1,1695355500000,15,2023-09-22 04:05:00
13,1924.1862,1924.21,1924.14,1924.39,1924.05,1695355800000,13,2023-09-22 04:10:00
13,1923.6892,1923.95,1923.36,1924.19,1923.36,1695356100000,13,2023-09-22 04:15:00
13,1923.6131,1923.53,1923.97,1923.97,1923.43,1695356400000,13,2023-09-22 04:20:00
14,1923.9878,1924.03,1924.12,1924.14,1923.3,1695356700000,14,2023-09-22 04:25:00
12,1923.9792,1924.13,1924.07,1924.14,1923.78,1695357000000,12,2023-09-22 04:30:00
13,1924.0677,1924.04,1924.18,1924.18,1923.94,1695357300000,13,2023-09-22 04:35:00
14,1924.305,1924.2,1924.57,1924.6,1923.5,1695357600000,14,2023-09-22 04:40:00
13,1924.5339,1924.59,1924.31,1924.73,1924.31,1695357900000,13,2023-09-22 04:45:00
14,1924.0936,1923.95,1924.32,1924.38,1923.2,1695358200000,14,2023-09-22 04:50:00
13,1924.2038,1924.33,1924.23,1924.34,1923.4,1695358500000,13,2023-09-22 04:55:00
13,1924.1531,1924.34,1924.1,1924.34,1924.02,1695358800000,13,2023-09-22 05:00:00
13,1924.29,1923.98,1924.56,1924.59,1923.98,1695359100000,13,2023-09-22 05:05:00
13,1924.44,1924.57,1924.27,1924.57,1924.24,1695359400000,13,2023-09-22 05:10:00
13,1924.4123,1924.29,1924.43,1924.55,1924.27,1695359700000,13,2023-09-22 05:15:00
13,1924.4254,1924.4,1924.32,1924.51,1924.32,1695360000000,13,2023-09-22 05:20:00
13,1924.1723,1924.33,1923.86,1924.4,1923.82,1695360300000,13,2023-09-22 05:25:00
13,1923.9592,1923.97,1923.86,1924.07,1923.78,1695360600000,13,2023-09-22 05:30:00
13,1923.8908,1923.85,1923.79,1924.03,1923.78,1695360900000,13,2023-09-22 05:35:00
12,1924.225,1923.85,1924.51,1924.51,1923.83,1695361200000,12,2023-09-22 05:40:00
13,1924.5423,1924.43,1924.74,1924.74,1924.37,1695361500000,13,2023-09-22 05:45:00
14,1924.6843,1924.86,1925.05,1925.05,1923.7,1695361800000,14,2023-09-22 05:50:00
13,1924.7892,1924.96,1924.65,1924.96,1924.65,1695362100000,13,2023-09-22 05:55:00
13,1924.4477,1924.46,1924.52,1924.76,1924.34,1695362400000,13,2023-09-22 06:00:00
14,1924.9621,1924.76,1925.03,1925.44,1924.0,1695362700000,14,2023-09-22 06:05:00
13,1925.1746,1925.05,1925.34,1925.61,1925.01,1695363000000,13,2023-09-22 06:10:00
12,1924.985,1925.0,1925.22,1925.61,1924.53,1695363300000,12,2023-09-22 06:15:00
14,1924.8021,1925.19,1924.99,1925.27,1923.8,1695363600000,14,2023-09-22 06:20:00
13,1925.4231,1925.07,1925.49,1925.8,1924.99,1695363900000,13,2023-09-22 06:25:00
14,1925.04,1925.53,1924.76,1925.75,1924.3,1695364200000,14,2023-09-22 06:30:00
13,1924.6885,1924.57,1924.85,1924.87,1924.54,1695364500000,13,2023-09-22 06:35:00
13,1924.87,1925.06,1924.9,1925.06,1924.66,1695364800000,13,2023-09-22 06:40:00
13,1924.8823,1924.67,1924.96,1925.29,1924.62,1695365100000,13,2023-09-22 06:45:00
13,1924.7915,1924.94,1925.09,1925.09,1924.62,1695365400000,13,2023-09-22 06:50:00
13,1925.2361,1925.0,1925.33,1925.69,1925.0,1695365700000,13,2023-09-22 06:55:00
13,1925.29,1925.4,1925.77,1925.77,1924.82,1695366000000,13,2023-09-22 07:00:00
13,1925.7462,1925.74,1926.02,1926.04,1925.43,1695366300000,13,2023-09-22 07:05:00
13,1925.7869,1925.78,1926.16,1926.16,1925.59,1695366600000,13,2023-09-22 07:10:00
14,1927.335,1927.41,1927.0,1927.66,1926.46,1695366900000,14,2023-09-22 07:15:00
13,1926.8777,1927.14,1926.53,1927.14,1926.51,1695367200000,13,2023-09-22 07:20:00
13,1926.7085,1926.73,1926.75,1926.94,1926.38,1695367500000,13,2023-09-22 07:25:00
13,1926.8185,1927.01,1926.72,1927.01,1926.56,1695367800000,13,2023-09-22 07:30:00
13,1926.9777,1927.06,1926.95,1927.06,1926.92,1695368100000,13,2023-09-22 07:35:00
13,1927.2054,1926.87,1927.45,1927.73,1926.73,1695368400000,13,2023-09-22 07:40:00
13,1927.3239,1927.54,1927.39,1927.54,1927.13,1695368700000,13,2023-09-22 07:45:00
13,1927.9723,1927.39,1928.22,1928.41,1927.39,1695369000000,13,2023-09-22 07:50:00
12,1928.1908,1928.22,1928.27,1928.33,1927.98,1695369300000,12,2023-09-22 07:55:00
13,1927.1623,1927.89,1926.94,1927.89,1926.75,1695369600000,13,2023-09-22 08:00:00
13,1926.9131,1926.72,1927.23,1927.23,1926.72,1695369900000,13,2023-09-22 08:05:00
12,1926.8592,1926.92,1926.83,1926.97,1926.77,1695370200000,12,2023-09-22 08:10:00
13,1926.7885,1926.77,1926.65,1926.96,1926.52,1695370500000,13,2023-09-22 08:15:00
13,1926.5969,1926.65,1926.68,1926.73,1926.45,1695370800000,13,2023-09-22 08:20:00
14,1926.385,1926.46,1926.39,1926.62,1925.4,1695371100000,14,2023-09-22 08:25:00
12,1926.445,1926.5,1926.45,1926.53,1926.34,1695371400000,12,2023-09-22 08:30:00
13,1926.5508,1926.44,1926.63,1926.92,1926.31,1695371700000,13,2023-09-22 08:35:00
12,1927.0492,1926.91,1927.21,1927.21,1926.91,1695372000000,12,2023-09-22 08:40:00
12,1926.81,1927.08,1926.49,1927.08,1926.49,1695372300000,12,2023-09-22 08:45:00
13,1926.5854,1926.5,1926.75,1926.79,1926.42,1695372600000,13,2023-09-22 08:50:00
13,1926.5908,1926.56,1926.65,1926.65,1926.52,1695372900000,13,2023-09-22 08:55:00
13,1926.5331,1926.64,1926.56,1926.64,1926.45,1695373200000,13,2023-09-22 09:00:00
13,1926.8838,1926.47,1927.25,1927.25,1926.47,1695373500000,13,2023-09-22 09:05:00
13,1926.9523,1927.26,1926.88,1927.54,1926.68,1695373800000,13,2023-09-22 09:10:00
13,1926.1662,1926.4,1926.04,1926.4,1926.01,1695374100000,13,2023-09-22 09:15:00
13,1925.7869,1926.0,1925.66,1926.0,1925.63,1695374400000,13,2023-09-22 09:20:00
13,1925.9108,1925.86,1926.09,1926.28,1925.68,1695374700000,13,2023-09-22 09:25:00
13,1926.1454,1926.32,1926.07,1926.32,1926.02,1695375000000,13,2023-09-22 09:30:00
13,1926.1392,1926.24,1926.0,1926.31,1925.89,1695375300000,13,2023-09-22 09:35:00
13,1925.7192,1925.87,1925.54,1925.95,1925.38,1695375600000,13,2023-09-22 09:40:00
13,1925.6616,1925.46,1925.69,1925.8,1925.46,1695375900000,13,2023-09-22 09:45:00
14,1925.4243,1925.84,1925.53,1925.84,1924.3,1695376200000,14,2023-09-22 09:50:00
13,1925.3923,1925.15,1925.31,1925.61,1925.15,1695376500000,13,2023-09-22 09:55:00
13,1925.3646,1925.3,1925.28,1925.49,1925.25,1695376800000,13,2023-09-22 10:00:00
14,1925.1029,1925.37,1925.07,1925.37,1924.1,1695377100000,14,2023-09-22 10:05:00
13,1924.7985,1924.9,1924.87,1924.91,1924.67,1695377400000,13,2023-09-22 10:10:00
12,1925.2208,1924.81,1925.43,1925.55,1924.81,1695377700000,12,2023-09-22 10:15:00
12,1925.2175,1925.26,1925.12,1925.44,1925.05,1695378000000,12,2023-09-22 10:20:00
12,1925.5708,1925.05,1925.95,1925.95,1925.05,1695378300000,12,2023-09-22 10:25:00
12,1926.0525,1926.06,1925.91,1926.33,1925.87,1695378600000,12,2023-09-22 10:30:00
13,1925.6615,1926.03,1925.51,1926.03,1925.47,1695378900000,13,2023-09-22 10:35:00
13,1925.1938,1925.28,1925.27,1925.47,1925.05,1695379200000,13,2023-09-22 10:40:00
12,1924.8075,1925.17,1924.54,1925.41,1924.47,1695379500000,12,2023-09-22 10:45:00
12,1924.645,1924.66,1924.59,1924.82,1924.5,1695379800000,12,2023-09-22 10:50:00
13,1924.5146,1924.64,1924.54,1924.64,1924.35,1695380100000,13,2023-09-22 10:55:00
13,1924.7762,1924.78,1925.06,1925.32,1924.53,1695380400000,13,2023-09-22 11:00:00
13,1925.3885,1925.12,1925.73,1925.92,1924.78,1695380700000,13,2023-09-22 11:05:00
13,1925.1792,1925.62,1924.91,1925.91,1924.63,1695381000000,13,2023-09-22 11:10:00
12,1925.0017,1924.92,1925.38,1925.38,1924.82,1695381300000,12,2023-09-22 11:15:00
13,1925.5877,1925.39,1925.54,1925.71,1925.29,1695381600000,13,2023-09-22 11:20:00
13,1925.6023,1925.72,1925.66,1925.74,1925.43,1695381900000,13,2023-09-22 11:25:00
13,1925.7477,1925.74,1925.63,1925.95,1925.59,1695382200000,13,2023-09-22 11:30:00
13,1926.2193,1926.08,1926.66,1926.66,1925.59,1695382500000,13,2023-09-22 11:35:00
13,1926.4131,1926.66,1926.63,1926.67,1926.14,1695382800000,13,2023-09-22 11:40:00
13,1926.5161,1926.63,1926.48,1926.67,1926.37,1695383100000,13,2023-09-22 11:45:00
13,1926.5085,1926.59,1926.31,1926.7,1926.27,1695383400000,13,2023-09-22 11:50:00
13,1926.1062,1926.29,1925.56,1926.29,1925.56,1695383700000,13,2023-09-22 11:55:00
13,1925.8315,1925.57,1925.48,1926.31,1925.48,1695384000000,13,2023-09-22 12:00:00
13,1925.0077,1925.32,1924.41,1925.57,1924.41,1695384300000,13,2023-09-22 12:05:00
13,1924.6008,1924.53,1924.74,1924.76,1924.36,1695384600000,13,2023-09-22 12:10:00
13,1924.9377,1924.65,1925.13,1925.51,1924.65,1695384900000,13,2023-09-22 12:15:00
13,1924.9892,1924.65,1925.38,1925.38,1924.61,1695385200000,13,2023-09-22 12:20:00
12,1925.1792,1925.55,1925.57,1925.57,1924.97,1695385500000,12,2023-09-22 12:25:00
13,1925.5154,1925.73,1925.52,1926.23,1925.14,1695385800000,13,2023-09-22 12:30:00
13,1924.9877,1925.12,1924.6,1925.49,1924.6,1695386100000,13,2023-09-22 12:35:00
13,1924.8254,1924.48,1925.24,1925.64,1924.2,1695386400000,13,2023-09-22 12:40:00
13,1925.8123,1925.66,1925.83,1926.05,1925.51,1695386700000,13,2023-09-22 12:45:00
13,1925.7677,1925.91,1925.75,1925.97,1925.49,1695387000000,13,2023-09-22 12:50:00
13,1926.1462,1925.65,1926.12,1926.42,1925.65,1695387300000,13,2023-09-22 12:55:00
13,1926.1462,1925.92,1926.25,1926.41,1925.82,1695387600000,13,2023-09-22 13:00:00
13,1926.4762,1926.12,1926.41,1926.78,1926.01,1695387900000,13,2023-09-22 13:05:00
13,1926.6808,1926.4,1927.33,1927.33,1926.32,1695388200000,13,2023-09-22 13:10:00
13,1927.1761,1927.23,1927.2,1927.4,1926.88,1695388500000,13,2023-09-22 13:15:00
12,1927.2225,1927.2,1927.06,1927.41,1927.06,1695388800000,12,2023-09-22 13:20:00
12,1926.3842,1926.71,1926.0,1927.12,1926.0,1695389100000,12,2023-09-22 13:25:00
13,1926.2162,1926.1,1925.54,1926.9,1925.54,1695389400000,13,2023-09-22 13:30:00
14,1926.1793,1925.2,1926.67,1926.67,1925.2,1695389700000,14,2023-09-22 13:35:00
13,1926.3762,1926.79,1926.93,1926.93,1925.83,1695390000000,13,2023-09-22 13:40:00
13,1926.77,1927.23,1926.11,1928.11,1926.11,1695390300000,13,2023-09-22 13:45:00
12,1925.6217,1925.96,1925.88,1926.11,1924.97,1695390600000,12,2023-09-22 13:50:00
13,1926.3731,1925.91,1926.58,1927.27,1925.88,1695390900000,13,2023-09-22 13:55:00
13,1927.0031,1926.29,1927.11,1927.77,1926.29,1695391200000,13,2023-09-22 14:00:00
13,1927.0685,1927.23,1926.67,1927.44,1926.25,1695391500000,13,2023-09-22 14:05:00
13,1926.2115,1926.64,1926.23,1926.67,1925.62,1695391800000,13,2023-09-22 14:10:00
13,1926.5354,1927.02,1926.65,1927.03,1926.23,1695392100000,13,2023-09-22 14:15:00
14,1926.665,1926.66,1926.92,1927.22,1925.7,1695392400000,14,2023-09-22 14:20:00
13,1927.4354,1926.9,1927.74,1928.06,1926.89,1695392700000,13,2023-09-22 14:25:00
13,1927.5831,1927.72,1927.2,1928.0,1926.9,1695393000000,13,2023-09-22 14:30:00
13,1927.7823,1927.52,1928.85,1928.85,1927.2,1695393300000,13,2023-09-22 14:35:00
13,1927.9823,1928.57,1927.68,1928.57,1927.33,1695393600000,13,2023-09-22 14:40:00
13,1928.12,1928.16,1927.88,1928.36,1927.88,1695393900000,13,2023-09-22 14:45:00
13,1928.0962,1928.04,1928.43,1928.62,1927.78,1695394200000,13,2023-09-22 14:50:00
13,1928.29,1928.62,1928.01,1928.62,1927.92,1695394500000,13,2023-09-22 14:55:00
12,1927.65,1928.34,1926.89,1928.34,1926.89,1695394800000,12,2023-09-22 15:00:00
13,1927.2277,1927.18,1927.39,1927.6,1926.76,1695395100000,13,2023-09-22 15:05:00
13,1927.0331,1926.4,1927.25,1927.39,1926.4,1695395400000,13,2023-09-22 15:10:00
13,1927.3654,1927.38,1927.54,1927.67,1927.18,1695395700000,13,2023-09-22 15:15:00
11,1927.3255,1927.46,1926.91,1927.56,1926.91,1695396000000,11,2023-09-22 15:20:00
13,1926.9362,1926.9,1927.32,1927.32,1926.7,1695396300000,13,2023-09-22 15:25:00
12,1927.5942,1927.31,1927.75,1927.91,1927.31,1695396600000,12,2023-09-22 15:30:00
14,1927.3314,1926.7,1927.77,1927.77,1926.7,1695396900000,14,2023-09-22 15:35:00
14,1927.7314,1927.74,1927.85,1927.93,1926.9,1695397200000,14,2023-09-22 15:40:00
13,1927.7815,1927.82,1927.67,1927.9,1927.67,1695397500000,13,2023-09-22 15:45:00
13,1928.19,1927.7,1928.62,1928.62,1927.67,1695397800000,13,2023-09-22 15:50:00
13,1928.1646,1928.64,1927.66,1928.64,1927.66,1695398100000,13,2023-09-22 15:55:00
13,1927.9631,1927.49,1928.18,1928.28,1927.49,1695398400000,13,2023-09-22 16:00:00
13,1928.0092,1928.18,1927.77,1928.26,1927.64,1695398700000,13,2023-09-22 16:05:00
13,1927.9862,1927.84,1928.01,1928.15,1927.77,1695399000000,13,2023-09-22 16:10:00
13,1927.9046,1928.14,1927.68,1928.14,1927.56,1695399300000,13,2023-09-22 16:15:00
13,1927.5592,1927.74,1927.27,1927.75,1927.27,1695399600000,13,2023-09-22 16:20:00
13,1926.9908,1927.16,1926.72,1927.27,1926.72,1695399900000,13,2023-09-22 16:25:00
13,1926.4969,1926.64,1926.54,1926.75,1926.16,1695400200000,13,2023-09-22 16:30:00
13,1926.5508,1926.58,1926.64,1926.75,1926.26,1695400500000,13,2023-09-22 16:35:00
13,1926.6315,1926.47,1926.51,1926.78,1926.47,1695400800000,13,2023-09-22 16:40:00
13,1926.1377,1926.37,1925.68,1926.37,1925.68,1695401100000,13,2023-09-22 16:45:00
13,1925.33,1925.53,1925.38,1925.57,1925.01,1695401400000,13,2023-09-22 16:50:00
13,1925.2654,1925.15,1925.24,1925.38,1925.15,1695401700000,13,2023-09-22 16:55:00
13,1924.9923,1925.33,1925.15,1925.33,1924.76,1695402000000,13,2023-09-22 17:00:00
14,1925.2471,1924.97,1925.41,1925.64,1924.5,1695402300000,14,2023-09-22 17:05:00
13,1925.4915,1925.42,1925.54,1925.68,1925.39,1695402600000,13,2023-09-22 17:10:00
13,1925.9454,1925.66,1926.16,1926.16,1925.66,1695402900000,13,2023-09-22 17:15:00
13,1926.1623,1926.15,1926.14,1926.24,1926.05,1695403200000,13,2023-09-22 17:20:00
13,1925.9254,1926.22,1925.61,1926.22,1925.61,1695403500000,13,2023-09-22 17:25:00
12,1925.3558,1925.51,1925.51,1925.7,1925.02,1695403800000,12,2023-09-22 17:30:00
13,1925.4839,1925.49,1925.4,1925.72,1925.38,1695404100000,13,2023-09-22 17:35:00
12,1925.5142,1925.77,1925.41,1925.77,1925.37,1695404400000,12,2023-09-22 17:40:00
13,1925.4154,1925.36,1925.38,1925.5,1925.36,1695404700000,13,2023-09-22 17:45:00
12,1925.3917,1925.38,1925.37,1925.47,1925.28,1695405000000,12,2023-09-22 17:50:00
13,1925.4931,1925.46,1925.39,1925.65,1925.36,1695405300000,13,2023-09-22 17:55:00
12,1925.5933,1925.49,1925.7,1925.81,1925.46,1695405600000,12,2023-09-22 18:00:00
13,1925.3816,1925.6,1925.28,1925.6,1925.25,1695405900000,13,2023-09-22 18:05:00
13,1925.2923,1925.35,1925.3,1925.4,1925.19,1695406200000,13,2023-09-22 18:10:00
11,1925.1518,1925.32,1925.03,1925.4,1925.0,1695406500000,11,2023-09-22 18:15:00
13,1924.9431,1925.0,1925.07,1925.07,1924.1,1695406800000,13,2023-09-22 18:20:00
12,1925.1633,1925.07,1925.16,1925.28,1924.99,1695407100000,12,2023-09-22 18:25:00
13,1925.1169,1925.08,1925.06,1925.2,1925.04,1695407400000,13,2023-09-22 18:30:00
13,1924.8469,1925.11,1924.67,1925.11,1924.56,1695407700000,13,2023-09-22 18:35:00
12,1924.445,1924.47,1924.45,1924.56,1924.35,1695408000000,12,2023-09-22 18:40:00
